episode,actions,rewards
801,37,-100469.0
802,41,-100667.0
803,3,-99998.0
804,45,-100210.44048314168
805,1,-100000.0
806,3,-100099.0
807,46,-100359.0
808,61,-99995.09265093227
809,61,-101152.0
810,5,-99996.0
811,1,-100000.0
812,1,-100000.0
813,3,-100200.0
814,9,-100093.0
815,1,-100000.0
816,1,-100000.0
817,44,-100462.0
818,51,-100354.0
819,67,-100541.03403503032
820,7,-100297.0
821,59,-100548.0
822,5,-99996.0
823,37,-100570.0
824,12,-100393.0
825,1,-100000.0
826,3,-99998.0
827,1,-100000.0
828,1,-100000.0
829,3,-99998.0
830,3,-99998.0
831,1,-100000.0
832,54,-101058.0
833,3,-100099.0
834,1,-100000.0
835,53,-101160.0
836,35,182731.0
837,3,-100099.0
838,3,-100099.0
839,3,-100200.0
840,4,-99997.0
841,2,-99999.0
842,2,-99999.0
843,1,-100000.0
844,1,-100000.0
845,49,-100356.0
846,69,-100557.63801471639
847,48,-99978.43770542313
848,2,-100100.0
849,2,-99999.0
850,1,-100000.0
851,10,-100193.0
852,3,-100200.0
853,44,-100765.0
854,2,-99999.0
855,63,-100353.26521131901
856,84,-101533.0
857,40,180171.38393535774
858,3,-100200.0
859,4,-100300.0
860,37,181026.0
861,2,-99999.0
862,1,-100000.0
863,4,-99997.0
864,23,188719.0
865,62,-101050.0
866,55,-100350.0
867,3,-100200.0
868,2,-99999.0
869,64,-100223.06418043362
870,1,-100000.0
871,2,-99999.0
872,67,-100002.33900690683
873,55,-100915.40071741508
874,8,-100296.0
875,56,-100955.0
876,52,-100408.92512418846
877,98,-103337.0
878,56,-100954.65207097321
879,4,-100098.0
880,42,-99676.31207821492
881,2,-99999.0
882,3,-100099.0
883,1,-100000.0
884,2,-100100.0
885,54,-100109.34101743011
886,4,-100199.0
887,4,-100199.0
888,1,-100000.0
889,1,-100000.0
890,56,-100753.0
891,65,-100744.0
892,56,-100450.0
893,33,183693.60129109502
894,40,-99742.99000937602
895,61,-100809.12574943416
896,3,-100200.0
897,68,-101650.0
898,1,-100000.0
899,4,-100199.0
900,51,-100859.0
901,1,-100000.0
902,1,-100000.0
903,7,-100297.0
904,3,-99998.0
905,3,-99998.0
906,1,-100000.0
907,56,-99680.58890862555
908,52,-100441.2360959748
909,8,-100195.0
910,87,-101833.0
911,63,-101150.0
912,15,-100289.0
913,97,-101089.29360328654
914,4,-100098.0
915,1,-100000.0
916,6,-100096.0
917,8,-100397.0
918,3,-100200.0
919,66,-100830.29396183771
920,67,-101651.0
921,54,-99781.97025217465
922,62,-101353.0
923,3,-99998.0
924,46,-100347.24826390341
925,1,-100000.0
926,43,-100564.0
927,50,-100759.0
928,68,-100798.30417105796
929,4,-100199.0
930,1,-100000.0
931,3,-100099.0
932,3,-100099.0
933,5,-100097.0
934,159,-101002.19125566962
935,107,-101914.0
936,45,-99991.99222732117
937,5,-99996.0
938,59,-100737.64468181392
939,82,-100821.36550649535
940,53,-100958.0
941,71,-100188.7072788366
942,3,-100099.0
943,50,-100479.6285770926
944,41,-100263.0
945,1,-100000.0
946,40,180035.39481589996
947,52,-100556.62391381252
948,81,-101637.0
949,70,-100733.53733907432
950,6,-100298.0
951,2,-100100.0
952,8,-99993.0
953,45,-100562.0
954,50,-101163.0
955,74,-102135.02736058076
956,2,-100100.0
957,51,-100389.00347914072
958,4,-100199.0
959,7,-99994.0
960,1,-100000.0
961,58,-101256.0
962,55,-101360.0
963,4,-100199.0
964,50,-100456.0
965,5,-100097.0
966,51,-100154.33200665108
967,43,-100665.0
968,2,-100100.0
969,78,-101494.14441439795
970,3,-100200.0
971,39,-100467.0
972,39,-100366.0
973,47,-100358.0
974,2,-100100.0
975,3,-99998.0
976,2,-100100.0
977,3,-99998.0
978,55,-101044.75397738563
979,1,-100000.0
980,72,-100433.87229785892
981,8,-100195.0
982,2,-100100.0
983,2,-100100.0
984,40,-100466.0
985,6,-100197.0
986,4,-99997.0
987,2,-100100.0
988,6,-100096.0
989,1,-100000.0
990,51,-100556.0
991,3,-100099.0
992,3,-100099.0
993,52,-100277.18986103935
994,1,-100000.0
995,54,-100957.0
996,38,-100468.0
997,52,-100001.05113732045
998,8,-100296.0
999,1,-100000.0
1000,2,-100100.0
1001,3,-99998.0
1002,1,-100000.0
1003,57,-99797.64725011202
1004,62,-99734.0507659425
1005,1,-100000.0
1006,2,-100100.0
1007,7,-100398.0
1008,4,-100098.0
1009,2,-99999.0
1010,3,-99998.0
1011,4,-99997.0
1012,4,-100199.0
1013,64,-101058.73418180824
1014,1,-100000.0
1015,4,-100199.0
1016,46,-101066.0
1017,51,-100516.47324836341
1018,48,-100660.0
1019,73,-99888.59390299387
1020,42,-99995.21004898661
1021,2,-99999.0
1022,57,-101156.0
1023,56,-100450.0
1024,63,-101554.0
1025,1,-100000.0
1026,3,-100099.0
1027,4,-99997.0
1028,64,-101351.0
1029,37,-100873.0
1030,42,-100565.0
1031,1,-100000.0
1032,30,-100173.0
1033,45,-99943.2978899571
1034,77,-100507.6404295748
1035,26,-100480.0
1036,1,-100000.0
1037,1,-100000.0
1038,39,-100366.0
1039,5,-100097.0
1040,47,-100358.0
1041,40,-100365.0
1042,5,-100097.0
1043,46,-100359.0
1044,31,-100071.0
1045,41,-100869.0
1046,57,-99585.69247378704
1047,48,-100214.08471929279
1048,44,-100462.0
1049,60,-101355.0
1050,6,-100096.0
1051,52,-100858.0
1052,49,-100451.53733907432
1053,53,-100958.0
1054,44,-101371.0
1055,58,-100211.74144758593
1056,2,-100100.0
1057,44,-100361.0
1058,4,-100199.0
1059,4,-100098.0
1060,5,-100097.0
1061,41,-100465.0
1062,2,-99999.0
1063,47,-100257.0
1064,3,-100099.0
1065,39,-100366.0
1066,39,-100164.0
1067,5,-100097.0
1068,68,-101105.12857001998
1069,5,-100198.0
1070,44,-99822.92233293166
1071,6,-100096.0
1072,3,-99998.0
1073,90,-100820.0
1074,42,-100969.0
1075,1,-100000.0
1076,6,-100197.0
1077,39,-100467.0
1078,36,-100369.0
1079,41,-100667.0
1080,41,-100263.0
1081,37,-100873.0
1082,51,-101061.0
1083,49,-100545.99766539686
1084,39,-100770.0
1085,1,-100000.0
1086,64,-100609.02761725192
1087,63,-100847.0
1088,5,-100198.0
1089,3,-100099.0
1090,1,-100000.0
1091,1,-100000.0
1092,65,-101082.17231148358
1093,50,-101264.0
1094,57,-100341.2275938187
1095,53,-100307.73959997442
1096,5,-99996.0
1097,88,-101671.15483817992
1098,3,-100099.0
1099,1,-100000.0
1100,10,-100395.0
1101,65,-101350.0
1102,76,-99648.5584095731
1103,41,-100465.0
1104,57,-101760.39484376
1105,2,-100100.0
1106,5,-100097.0
1107,65,-100877.36791506296
1108,58,-101660.0
1109,1,-100000.0
1110,57,-100840.97766059294
1111,4,-100199.0
1112,61,-100243.68935668688
1113,49,-100659.0
1114,3,-100200.0
1115,1,-100000.0
1116,25,-100178.0
1117,36,-100369.0
1118,38,180937.96793307064
1119,29,185624.0
1120,1,-100000.0
1121,1,-100000.0
1122,50,-100156.19075421958
1123,105,-103633.0
1124,1,-100000.0
1125,1,-100000.0
1126,5,-100198.0
1127,5,-100097.0
1128,1,-100000.0
1129,3,-100099.0
1130,2,-99999.0
1131,72,-102555.0
1132,4,-100098.0
1133,54,-100957.0
1134,1,-100000.0
1135,2,-100100.0
1136,56,-100796.64708042105
1137,2,-99999.0
1138,73,-101392.15060201472
1139,41,-100667.0
1140,3,-99998.0
1141,1,-100000.0
1142,5,-99996.0
1143,14,-100290.0
1144,65,-101047.0
1145,66,-101248.0
1146,79,-101631.73562490808
1147,39,-100129.4541238202
1148,2,-99999.0
1149,45,-100328.45031554086
1150,51,-100758.0
1151,20,-100486.0
1152,1,-100000.0
1153,52,-100521.42246695873
1154,4,-100098.0
1155,68,-101549.0
1156,4,-100098.0
1157,2,-99999.0
1158,51,-101463.39484415893
1159,3,-100200.0
1160,9,-100093.0
1161,2,-100100.0
1162,1,-100000.0
1163,92,-102495.42092398553
1164,58,-101357.0
1165,4,-100300.0
1166,4,-99997.0
1167,49,-100506.52455108112
1168,2,-99999.0
1169,11,-100091.0
1170,1,-100000.0
1171,57,-100550.0
1172,1,-100000.0
1173,1,-100000.0
1174,1,-100000.0
1175,7,-100196.0
1176,2,-100100.0
1177,12,-100292.0
1178,54,-101664.0
1179,2,-100100.0
1180,3,-99998.0
1181,4,-100199.0
1182,11,-100293.0
1183,1,-100000.0
1184,4,-100199.0
1185,1,-100000.0
1186,1,-100000.0
1187,67,-100573.53774841478
1188,5,-100299.0
1189,63,-101756.0
1190,58,-101357.0
1191,4,-100098.0
1192,5,-100299.0
1193,60,-101153.0
1194,62,-101353.0
1195,1,-100000.0
1196,79,-101942.0
1197,4,-100199.0
1198,2,-99999.0
1199,64,-100240.21047418487
1200,54,-100351.0
1201,46,-100124.11066888369
1202,11,-100192.0
1203,52,-100749.69847144779
1204,1,-100000.0
1205,62,-101656.0
1206,1,-100000.0
1207,101,-100995.27785758635
1208,99,-102434.33728474956
1209,3,-100200.0
1210,9,-100194.0
1211,1,-100000.0
1212,61,-101455.0
1213,95,-101850.72089850505
1214,6,-100096.0
1215,4,-100098.0
1216,56,-101561.0
1217,2,-99999.0
1218,64,-100411.65379466217
1219,58,-100734.9566955664
1220,4,-100199.0
1221,75,-102247.39484421143
1222,53,-100254.01760723047
1223,2,-99999.0
1224,60,-100951.0
1225,2,-100100.0
1226,1,-100000.0
1227,64,-100880.27241222635
1228,1,-100000.0
1229,60,-100547.19598919478
1230,3,-100099.0
1231,12,-100393.0
1232,63,-101049.0
1233,1,-100000.0
1234,2,-100100.0
1235,15,-100592.0
1236,4,-99997.0
1237,45,177719.5045957857
1238,3,-100099.0
1239,2,-100100.0
1240,153,-102272.63807164959
1241,54,-100957.0
1242,69,-100824.62493537091
1243,4,-100199.0
1244,1,-100000.0
1245,104,-101210.0
1246,58,-100752.38372945301
1247,10,-100294.0
1248,1,-100000.0
1249,65,-101249.0
1250,64,-101149.0
1251,91,-102623.41022007348
1252,57,-102166.0
1253,1,-100000.0
1254,67,-100841.96657112465
1255,12,-100090.0
1256,51,-100859.0
1257,2,-100100.0
1258,2,-100100.0
1259,1,-100000.0
1260,1,-100000.0
1261,1,-100000.0
1262,1,-100000.0
1263,47,-101368.0
1264,6,-100096.0
1265,50,-99689.89775186112
1266,47,-100863.0
1267,133,-102995.56679985207
1268,8,-100296.0
1269,26,-100177.0
1270,1,-100000.0
1271,47,-99265.64353349987
1272,34,183428.94932793258
1273,4,-100098.0
1274,51,-101061.0
1275,1,-100000.0
1276,1,-100000.0
1277,43,-100766.0
1278,8,-100195.0
1279,7,-100196.0
1280,7,-100196.0
1281,53,-100179.37212506919
1282,41,-100566.0
1283,66,-100683.15593445943
1284,66,-101652.0
1285,55,-101057.0
1286,2,-100100.0
1287,28,-99973.0
1288,2,-100100.0
1289,1,-100000.0
1290,5,-99996.0
1291,9,-100295.0
1292,3,-100099.0
1293,58,-100301.71818215922
1294,2,-100100.0
1295,2,-99999.0
1296,1,-100000.0
1297,7,-100297.0
1298,4,-100098.0
1299,6,-100096.0
1300,3,-100200.0
1301,8,-100296.0
1302,1,-100000.0
1303,4,-100199.0
1304,40,-100129.49546792316
1305,54,-100087.76473548713
1306,1,-100000.0
1307,59,-100717.09839843237
1308,6,-99995.0
1309,48,-100963.0
1310,1,-100000.0
1311,61,-101354.0
1312,1,-100000.0
1313,54,-101361.0
1314,1,-100000.0
1315,55,-100956.0
1316,3,-99998.0
