episode,actions,rewards
936,4,-100098.0
937,4,-199998.0
938,4,-99997.0
939,4,-99997.0
940,4,-400000.0
941,4,-300100.0
942,8,-100094.0
943,4,-200099.0
944,4,-99997.0
945,4,-99997.0
946,4,-300100.0
947,8,-200196.0
948,4,-99997.0
949,4,-200099.0
950,4,-99997.0
951,4,-299999.0
952,4,-99997.0
953,4,-400000.0
954,4,-100098.0
955,4,-400000.0
956,4,-199998.0
957,8,-199994.0
958,4,-199998.0
959,4,-99997.0
960,4,-299999.0
961,4,-199998.0
962,8,-100195.0
963,4,-99997.0
964,4,-200099.0
965,8,-200095.0
966,4,-99997.0
967,4,-300100.0
968,4,-299999.0
969,4,-299999.0
970,4,-99997.0
971,4,-299999.0
972,4,-300100.0
973,4,-99997.0
974,4,-400000.0
975,4,-299999.0
976,4,-299999.0
977,4,-100199.0
978,4,-199998.0
979,4,-299999.0
980,4,-99997.0
981,4,-200099.0
982,4,-299999.0
983,4,-199998.0
984,4,-99997.0
985,4,-199998.0
986,4,-299999.0
987,4,-299999.0
988,4,-299999.0
989,4,-99997.0
990,4,-200099.0
991,4,-199998.0
992,4,-100098.0
993,4,-199998.0
994,4,-99997.0
995,4,-299999.0
996,4,-99997.0
997,8,-400097.0
998,4,-200200.0
999,4,-199998.0
1000,4,-299999.0
1001,4,-100098.0
1002,4,-100098.0
1003,4,-99997.0
1004,4,-99997.0
1005,4,-99997.0
1006,4,-200099.0
1007,4,-400000.0
1008,4,-199998.0
1009,4,-99997.0
1010,4,-199998.0
1011,4,-200099.0
1012,4,-199998.0
1013,4,-100098.0
1014,4,-199998.0
1015,4,-200099.0
1016,4,-199998.0
1017,4,-99997.0
1018,8,-200196.0
1019,4,-100098.0
1020,4,-199998.0
1021,4,-199998.0
1022,4,-400000.0
1023,4,-299999.0
1024,4,-200099.0
1025,4,-99997.0
1026,4,-199998.0
1027,4,-100098.0
1028,4,-99997.0
1029,4,-99997.0
1030,4,-299999.0
1031,4,-200099.0
1032,4,-100098.0
1033,12,-100090.0
1034,4,-400000.0
1035,4,-299999.0
1036,24,-200079.0
1037,4,-299999.0
1038,4,-199998.0
1039,4,-200099.0
1040,4,-100098.0
1041,8,-200095.0
1042,4,-200099.0
1043,4,-199998.0
1044,4,-199998.0
